"utilization_type","state","ndc","labeler_code","product_code","package_size","year","quarter","suppression_used","product_name","units_reimbursed","number_of_prescriptions","total_amount_reimbursed","medicaid_amount_reimbursed","non_medicaid_amount_reimbursed"
"MCOU","XX","00002879701",2,8797,"1",2016,3,FALSE,"HUMALOG MI",1219.85,71,38476.78,38409.79,66.99
"FFSU","XX","00002879759",2,8797,"59",2016,3,FALSE,"HUMALOG MI",99200.5,4411,3207244.92,3133117.87,74127.05
"MCOU","XX","00002879759",2,8797,"59",2016,3,FALSE,"HUMALOG MI",324730,16339,10353316.59,10314972.73,38343.86
"MCOU","XX","00002879801",2,8798,"1",2016,3,FALSE,"HUMALOG MI",867,47,27622.04,27605.09,16.95
"FFSU","XX","00002879859",2,8798,"59",2016,3,FALSE,"HUMALOG MI",13893,495,446554.75,437289.1,9265.65
"MCOU","XX","00002879859",2,8798,"59",2016,3,FALSE,"HUMALOG MI",35976,1607,1143845.4,1141818.7,2026.7
"FFSU","XX","00002879901",2,8799,"1",2016,3,FALSE,"HUMALOG KW",974.05,232,29316.45,28282.7,1033.75
"MCOU","XX","00002879901",2,8799,"1",2016,3,FALSE,"HUMALOG KW",2546.75,277,58279.38,58260.11,19.27
"FFSU","XX","00002879959",2,8799,"59",2016,3,FALSE,"HUMALOG KW",863147.5,46795,27709757.57,26981639.16,728118.41
"MCOU","XX","00002879959",2,8799,"59",2016,3,FALSE,"HUMALOG KW",1789740.9,107507,57171792.31,56580083.13,591709.18
"FFSU","XX","00169330312",169,3303,"12",2016,3,FALSE,"NOVOLOG PE",65106.25,3577,1962032.24,1866371.64,95660.6
"MCOU","XX","00169330312",169,3303,"12",2016,3,FALSE,"NOVOLOG PE",86762.65,5325,2706729.15,2553128.74,153600.41
"FFSU","XX","00169368512",169,3685,"12",2016,3,FALSE,"NOVOLOG MI",86365.1,4139,2283843.27,2241775.71,42067.56
"MCOU","XX","00169368512",169,3685,"12",2016,3,FALSE,"NOVOLOG MI",308960.82,15173,8131742.87,8108314.03,23428.84
"FFSU","XX","00169369619",169,3696,"19",2016,3,FALSE,"NOVOLOG MI",158676.3,7237,5137816.88,5040298.27,97518.61
"MCOU","XX","00169369619",169,3696,"19",2016,3,FALSE,"NOVOLOG MI",441488.253,21673,14342658.87,14288296.74,54362.13
"FFSU","XX","00169633910",169,6339,"10",2016,3,FALSE,"NOVOLOG FL",1017962.7,59727,32619579.23,31914907.47,704671.76
"MCOU","XX","00169633910",169,6339,"10",2016,3,FALSE,"NOVOLOG FL",1980144.514,119363,64560558.22,63533607.31,1026950.91
"FFSU","XX","00169706515",169,7065,"15",2016,3,FALSE,"GLUCAGEN",2752.7,2186,702727.03,679987.5,22739.53
"MCOU","XX","00169706515",169,7065,"15",2016,3,FALSE,"GLUCAGEN",2698.03,2034,708190.68,690852.19,17338.49
"FFSU","XX","00169750111",169,7501,"11",2016,3,FALSE,"NOVOLOG 10",794708.64,40228,19540198.44,18447582.31,1092616.13
"MCOU","XX","00169750111",169,7501,"11",2016,3,FALSE,"NOVOLOG 10",1903667.841,107309,48257124.98,46656080.66,1601044.32
"FFSU","XX","00597005345",597,53,"45",2016,3,FALSE,"GlucaGen 1",134.9,94,17886.13,14526.51,3359.62
"MCOU","XX","00597005345",597,53,"45",2016,3,FALSE,"GlucaGen 1",331,274,84090.48,24054,60036.48
"FFSU","XX","00597026010",597,260,"10",2016,3,FALSE,"GlucaGen D",297,258,53173.39,43613.23,9560.16
"MCOU","XX","00597026010",597,260,"10",2016,3,FALSE,"GlucaGen D",611.501,515,122671.85,91113.74,31558.11
"FFSU","XX","55390000401",55390,4,"1",2016,3,FALSE,"GLUCAGEN G",319,275,54312.34,45366.82,8945.52
"MCOU","XX","55390000401",55390,4,"1",2016,3,FALSE,"GLUCAGEN G",634.01,548,123447.18,84587.23,38859.95
"FFSU","XX","55390000410",55390,4,"10",2016,3,FALSE,"GLUCAGEN G",81,59,10578.76,9212.23,1366.53
"MCOU","XX","55390000410",55390,4,"10",2016,3,FALSE,"GLUCAGEN G",107,97,15529.11,14580.79,948.32
"FFSU","XX","63323059303",63323,593,"3",2016,3,FALSE,"Glucagon f",21,19,4236.05,4236.05,0
"MCOU","XX","63323059303",63323,593,"3",2016,3,FALSE,"Glucagon f",83,49,14540.16,13453.09,1087.07
"MCOU","XX","63323059613",63323,596,"13",2016,3,FALSE,"Glucagon f",26,24,2806.47,2609.06,197.41
"FFSU","XX","00002751001",2,7510,"1",2016,2,FALSE,"HUMALOG",1392519,73840,32812976.8,31568789.49,1244187.31
"MCOU","XX","00002751001",2,7510,"1",2016,2,FALSE,"HUMALOG",2900624.951,166736,69333480.62,67441287.68,1892192.94
"FFSU","XX","00002751017",2,7510,"17",2016,2,FALSE,"HUMALOG",25119.32,7237,635918.98,613092.92,22826.06
"MCOU","XX","00002751017",2,7510,"17",2016,2,FALSE,"HUMALOG",21605.475,6461,692211,523787.26,168423.74
"FFSU","XX","00002751101",2,7511,"1",2016,2,FALSE,"HUMALOG MI",123533.16,5646,3071390.2,3042498.36,28891.84
"MCOU","XX","00002751101",2,7511,"1",2016,2,FALSE,"HUMALOG MI",286781.897,14181,7061052.88,7045751.87,15301.01
"FFSU","XX","00002751201",2,7512,"1",2016,2,FALSE,"HUMALOG MI",11500.1,412,290558.59,288699.54,1859.05
"MCOU","XX","00002751201",2,7512,"1",2016,2,FALSE,"HUMALOG MI",23616.28,990,583515.86,581905.6,1610.26
"MCOU","XX","00002751601",2,7516,"1",2016,2,FALSE,"HUMALOG",229,17,6342.71,6342.71,0
"FFSU","XX","00002751659",2,7516,"59",2016,2,FALSE,"HUMALOG",99943.48,5475,2919094.29,2725477.43,193616.86
"MCOU","XX","00002751659",2,7516,"59",2016,2,FALSE,"HUMALOG",90646.82,5546,2633487.23,2520987.61,112499.62
"FFSU","XX","00002771227",2,7712,"27",2016,2,FALSE,"HUMALOG KW",9540,664,588253.2,567728.05,20525.15
"MCOU","XX","00002771227",2,7712,"27",2016,2,FALSE,"HUMALOG KW",22185,1888,1347876.42,1332902.23,14974.19
"FFSU","XX","00002803101",2,8031,"1",2016,2,FALSE,"GLUCAGON",18788,12151,4381900.69,4156226.62,225674.07
"MCOU","XX","00002803101",2,8031,"1",2016,2,FALSE,"GLUCAGON",30995.54,21648,7249512.2,6891740.99,357771.21
"MCOU","XX","00002879701",2,8797,"1",2016,2,FALSE,"HUMALOG MI",1797,98,55295.36,55292.36,3
"FFSU","XX","00002879759",2,8797,"59",2016,2,FALSE,"HUMALOG MI",96696.15,4304,2954765.4,2868946.09,85819.31
"MCOU","XX","00002879759",2,8797,"59",2016,2,FALSE,"HUMALOG MI",342995.4,17370,10412711.29,10369081.23,43630.06
"FFSU","XX","00002879801",2,8798,"1",2016,2,FALSE,"HUMALOG MI",216,11,5579.68,5576.03,3.65
"MCOU","XX","00002879801",2,8798,"1",2016,2,FALSE,"HUMALOG MI",1602,88,48556.27,48525.67,30.6
"FFSU","XX","00002879859",2,8798,"59",2016,2,FALSE,"HUMALOG MI",14475,518,446083.56,435265.43,10818.13
"MCOU","XX","00002879859",2,8798,"59",2016,2,FALSE,"HUMALOG MI",38115,1700,1158696.79,1155914.47,2782.32
"FFSU","XX","00002879901",2,8799,"1",2016,2,FALSE,"HUMALOG KW",903,177,26508.48,26185.3,323.18
"MCOU","XX","00002879901",2,8799,"1",2016,2,FALSE,"HUMALOG KW",1733.5,213,41496.81,41439.92,56.89
"FFSU","XX","00002879959",2,8799,"59",2016,2,FALSE,"HUMALOG KW",804197.18,44042,24523397.37,23753780.62,769616.75
"MCOU","XX","00002879959",2,8799,"59",2016,2,FALSE,"HUMALOG KW",1793401.75,106973,54952002.37,54299097.64,652904.73
"FFSU","XX","00169330312",169,3303,"12",2016,2,FALSE,"NOVOLOG PE",59224,3321,1680978.75,1568114.82,112863.93
"MCOU","XX","00169330312",169,3303,"12",2016,2,FALSE,"NOVOLOG PE",82105.7,5050,2394575.74,2257089.27,137486.47
"FFSU","XX","00169368512",169,3685,"12",2016,2,FALSE,"NOVOLOG MI",85836.571,4077,2135575.29,2102046.37,33528.92
"MCOU","XX","00169368512",169,3685,"12",2016,2,FALSE,"NOVOLOG MI",327525.172,16277,8084435.97,8060475.55,23960.42
"FFSU","XX","00169369619",169,3696,"19",2016,2,FALSE,"NOVOLOG MI",158545.85,7221,4877897.43,4780677.2,97220.23
"MCOU","XX","00169369619",169,3696,"19",2016,2,FALSE,"NOVOLOG MI",438762.704,21537,13443739.36,13376375.53,67363.83
"FFSU","XX","00169633910",169,6339,"10",2016,2,FALSE,"NOVOLOG FL",978418.47,58039,29613310.56,28862908.53,750402.03
"MCOU","XX","00169633910",169,6339,"10",2016,2,FALSE,"NOVOLOG FL",1926087.151,115287,59152677.36,58202430.61,950246.75
"FFSU","XX","00169706515",169,7065,"15",2016,2,FALSE,"GLUCAGEN",2634.5,2080,633127.37,613391.4,19735.97
"MCOU","XX","00169706515",169,7065,"15",2016,2,FALSE,"GLUCAGEN",1904.03,1559,464353.38,455403.64,8949.74
"FFSU","XX","00169750111",169,7501,"11",2016,2,FALSE,"NOVOLOG 10",794086.21,40534,18427487,17231150.95,1196336.05
"MCOU","XX","00169750111",169,7501,"11",2016,2,FALSE,"NOVOLOG 10",2015714.04,114746,47982044.57,46394147.78,1587896.79
"FFSU","XX","00597005345",597,53,"45",2016,2,FALSE,"GlucaGen 1",111.2,92,22726.49,21480.09,1246.4
"MCOU","XX","00597005345",597,53,"45",2016,2,FALSE,"GlucaGen 1",209,178,55462.46,32792.61,22669.85
"FFSU","XX","00597026010",597,260,"10",2016,2,FALSE,"GlucaGen D",281,242,56808.71,43534.71,13274
"MCOU","XX","00597026010",597,260,"10",2016,2,FALSE,"GlucaGen D",617,531,151602.28,101291.08,50311.2
"FFSU","XX","55390000401",55390,4,"1",2016,2,FALSE,"GLUCAGEN G",328.25,289,53272.92,50218.28,3054.64
"MCOU","XX","55390000401",55390,4,"1",2016,2,FALSE,"GLUCAGEN G",678.09,588,99882.08,84055.3,15826.78
"FFSU","XX","55390000410",55390,4,"10",2016,2,FALSE,"GLUCAGEN G",49,44,8819.09,8108.53,710.56
"MCOU","XX","55390000410",55390,4,"10",2016,2,FALSE,"GLUCAGEN G",216.02,146,28180.66,25833.68,2346.98
"FFSU","XX","63323059303",63323,593,"3",2016,2,FALSE,"Glucagon f",16,12,2758.61,2444.71,313.9
"MCOU","XX","63323059303",63323,593,"3",2016,2,FALSE,"Glucagon f",32,17,4006.21,3706.36,299.85
"MCOU","XX","63323059613",63323,596,"13",2016,2,FALSE,"Glucagon f",18,15,1788.03,1788.03,0
"FFSU","XX","00002751001",2,7510,"1",2016,1,FALSE,"HUMALOG",1520278.162,81299,35855491.86,34674215.92,1181275.94
"MCOU","XX","00002751001",2,7510,"1",2016,1,FALSE,"HUMALOG",2857778.14,164137,67994923.2,66649998.52,1344924.68
"FFSU","XX","00002751017",2,7510,"17",2016,1,FALSE,"HUMALOG",24436.06,6943,584697.9,565640.83,19057.07
"MCOU","XX","00002751017",2,7510,"17",2016,1,FALSE,"HUMALOG",19264.905,5778,599388.61,486880.04,112508.57
"FFSU","XX","00002751101",2,7511,"1",2016,1,FALSE,"HUMALOG MI",129896.05,5952,3226637.87,3203208.28,23429.59
"MCOU","XX","00002751101",2,7511,"1",2016,1,FALSE,"HUMALOG MI",305390.89,15184,7501413.18,7486007,15406.18
"FFSU","XX","00002751201",2,7512,"1",2016,1,FALSE,"HUMALOG MI",12380.07,439,310107.55,308697.85,1409.7
"MCOU","XX","00002751201",2,7512,"1",2016,1,FALSE,"HUMALOG MI",28409.6,1148,697267.45,696125.94,1141.51
"MCOU","XX","00002751601",2,7516,"1",2016,1,FALSE,"HUMALOG",360,22,10568,10568,0
"FFSU","XX","00002751659",2,7516,"59",2016,1,FALSE,"HUMALOG",111137.56,6115,3225742.21,3034145.02,191597.19
"MCOU","XX","00002751659",2,7516,"59",2016,1,FALSE,"HUMALOG",83852.315,5243,2444290.15,2347542.39,96747.76
"FFSU","XX","00002771227",2,7712,"27",2016,1,FALSE,"HUMALOG KW",5286,392,328493.51,311072.73,17420.78
"MCOU","XX","00002771227",2,7712,"27",2016,1,FALSE,"HUMALOG KW",13377,1088,820074.73,805245.4,14829.33
"FFSU","XX","00002803101",2,8031,"1",2016,1,FALSE,"GLUCAGON",19660.401,12623,4623156.71,4357421.8,265734.91
"MCOU","XX","00002803101",2,8031,"1",2016,1,FALSE,"GLUCAGON",33187,23007,7770641.72,7419707.94,350933.78
"FFSU","XX","00002879701",2,8797,"1",2016,1,FALSE,"HUMALOG MI",249,12,7628.87,7628.87,0
"MCOU","XX","00002879701",2,8797,"1",2016,1,FALSE,"HUMALOG MI",2466,128,72878.07,72878.07,0
"FFSU","XX","00002879759",2,8797,"59",2016,1,FALSE,"HUMALOG MI",98040,4364,3005396.31,2934916.33,70479.98
"MCOU","XX","00002879759",2,8797,"59",2016,1,FALSE,"HUMALOG MI",376763.333,19259,11425926.35,11379679.31,46247.04
"MCOU","XX","00002879801",2,8798,"1",2016,1,FALSE,"HUMALOG MI",1350,67,40884.02,40435.48,448.54
"FFSU","XX","00002879859",2,8798,"59",2016,1,FALSE,"HUMALOG MI",14454,525,440603.18,431237.16,9366.02
"MCOU","XX","00002879859",2,8798,"59",2016,1,FALSE,"HUMALOG MI",44373.5,1990,1333503.77,1328991.19,4512.58
"FFSU","XX","00002879901",2,8799,"1",2016,1,FALSE,"HUMALOG KW",688,117,20115.69,19556.49,559.2
"MCOU","XX","00002879901",2,8799,"1",2016,1,FALSE,"HUMALOG KW",3026.05,292,91558.37,91361.2,197.17
"FFSU","XX","00002879959",2,8799,"59",2016,1,FALSE,"HUMALOG KW",817128.9,44240,24972195.22,24169730.18,802465.04
"MCOU","XX","00002879959",2,8799,"59",2016,1,FALSE,"HUMALOG KW",1723330.9,103858,52713809.01,52081091.09,632717.92
"FFSU","XX","00169330312",169,3303,"12",2016,1,FALSE,"NOVOLOG PE",66168.25,3676,1901560.01,1772784.15,128775.86
"MCOU","XX","00169330312",169,3303,"12",2016,1,FALSE,"NOVOLOG PE",80902.55,4944,2365198.56,2229816.33,135382.23
"FFSU","XX","00169368512",169,3685,"12",2016,1,FALSE,"NOVOLOG MI",91177.91,4394,2267476.37,2226805.98,40670.39
"MCOU","XX","00169368512",169,3685,"12",2016,1,FALSE,"NOVOLOG MI",365631.847,18049,8966131.55,8925623.62,40507.93
"FFSU","XX","00169369619",169,3696,"19",2016,1,FALSE,"NOVOLOG MI",165705.05,7546,5096170.81,5017835.7,78335.11
"MCOU","XX","00169369619",169,3696,"19",2016,1,FALSE,"NOVOLOG MI",485779.201,23904,14766280.23,14680412.46,85867.77
"FFSU","XX","00169633910",169,6339,"10",2016,1,FALSE,"NOVOLOG FL",999731.661,59045,30492481.37,29739119.3,753362.07
"MCOU","XX","00169633910",169,6339,"10",2016,1,FALSE,"NOVOLOG FL",2026515.365,121344,61852513.68,60923247.84,929265.84
"FFSU","XX","00169706515",169,7065,"15",2016,1,FALSE,"GLUCAGEN",3116,2385,742140.98,722984.57,19156.41
"MCOU","XX","00169706515",169,7065,"15",2016,1,FALSE,"GLUCAGEN",2120.001,1747,483403.27,476227.08,7176.19
"FFSU","XX","00169706521",169,7065,"21",2016,1,FALSE,"GLUCAGEN H",17,12,1696.52,1692.87,3.65
"MCOU","XX","00169706521",169,7065,"21",2016,1,FALSE,"GLUCAGEN H",25,18,5369.76,5369.76,0
"FFSU","XX","00169750111",169,7501,"11",2016,1,FALSE,"NOVOLOG 10",799040.58,41063,18547212.44,17607364.83,939847.61
"MCOU","XX","00169750111",169,7501,"11",2016,1,FALSE,"NOVOLOG 10",2132747.795,120436,50701775.21,49043092.83,1658682.38
"FFSU","XX","00597005345",597,53,"45",2016,1,FALSE,"GlucaGen 1",105.5,94,18503.51,16264.69,2238.82
"MCOU","XX","00597005345",597,53,"45",2016,1,FALSE,"GlucaGen 1",196.212,178,24558.5,23563.05,995.45
"FFSU","XX","00597026010",597,260,"10",2016,1,FALSE,"GlucaGen D",187.001,178,32858.42,28079.81,4778.61
"MCOU","XX","00597026010",597,260,"10",2016,1,FALSE,"GlucaGen D",488.289,413,98256.09,87929.48,10326.61
"FFSU","XX","55390000401",55390,4,"1",2016,1,FALSE,"GLUCAGEN G",338.003,302,48855.24,41224.45,7630.79
"MCOU","XX","55390000401",55390,4,"1",2016,1,FALSE,"GLUCAGEN G",813.06,667,95439.95,90565.75,4874.2
"FFSU","XX","55390000410",55390,4,"10",2016,1,FALSE,"GLUCAGEN G",122.551,113,18649.14,15371.51,3277.63
"MCOU","XX","55390000410",55390,4,"10",2016,1,FALSE,"GLUCAGEN G",276,225,40887.77,29954.44,10933.33
"MCOU","XX","63323059613",63323,596,"13",2016,1,FALSE,"Glucagon f",14.002,12,1797.45,1459.01,338.44
"FFSU","XX","00002751001",2,7510,"01",2017,4,FALSE,"HUMALOG",1348085.94,70487,35868339.32,34683859.89,1184479.43
"MCOU","XX","00002751001",2,7510,"01",2017,4,FALSE,"HUMALOG",3043479.248,174665,81351594.15,79330946.97,2020647.18
"FFSU","XX","00002751017",2,7510,"17",2017,4,FALSE,"HUMALOG",30585.2,9514,846378.32,833895.59,12482.73
"MCOU","XX","00002751017",2,7510,"17",2017,4,FALSE,"HUMALOG",28175.022,9365,1047644.67,807113.67,240531
"FFSU","XX","00002751101",2,7511,"01",2017,4,FALSE,"HUMALOG MI",102907.6,4632,2856915.64,2831294.66,25620.98
"MCOU","XX","00002751101",2,7511,"01",2017,4,FALSE,"HUMALOG MI",221206.55,11232,6292277.31,6278676.1,13601.21
"FFSU","XX","00002751201",2,7512,"01",2017,4,FALSE,"HUMALOG MI",11090.6,406,307041.21,298128.37,8912.84
"MCOU","XX","00002751201",2,7512,"01",2017,4,FALSE,"HUMALOG MI",18602.8,821,532146.17,530212.85,1933.32
"FFSU","XX","00002751659",2,7516,"59",2017,4,FALSE,"HUMALOG",118644.6,6488,3930085.83,3747524.19,182561.64
"MCOU","XX","00002751659",2,7516,"59",2017,4,FALSE,"HUMALOG",118407.59,7272,3867046.46,3680011.71,187034.75
"FFSU","XX","00002771227",2,7712,"27",2017,4,FALSE,"HUMALOG KW",17980,1263,1242385.51,1216227.07,26158.44
"MCOU","XX","00002771227",2,7712,"27",2017,4,FALSE,"HUMALOG KW",55932.9,4892,3892616.03,3778908.72,113707.31
"FFSU","XX","00002771459",2,7714,"59",2017,4,FALSE,"HUMALOG KW",2448,144,86091.38,84592.59,1498.79
"MCOU","XX","00002771459",2,7714,"59",2017,4,FALSE,"HUMALOG KW",5508,372,192894.21,185116.39,7777.82
"FFSU","XX","00002803101",2,8031,"01",2017,4,FALSE,"GLUCAGON",17652,11573,4866554.28,4598634.57,267919.71
"MCOU","XX","00002803101",2,8031,"01",2017,4,FALSE,"GLUCAGON",31859.111,23000,8909013.57,8436556.16,472457.41
"MCOU","XX","00002879701",2,8797,"01",2017,4,FALSE,"HUMALOG MI",564,30,20136.54,20136.54,0
"FFSU","XX","00002879759",2,8797,"59",2017,4,FALSE,"HUMALOG MI",86253,3784,2979296.51,2916617.93,62678.58
"MCOU","XX","00002879759",2,8797,"59",2017,4,FALSE,"HUMALOG MI",326769.95,16519,11461133.92,11328458.86,132675.06
"FFSU","XX","00002879859",2,8798,"59",2017,4,FALSE,"HUMALOG MI",9876,407,343689.43,340793.58,2895.85
"MCOU","XX","00002879859",2,8798,"59",2017,4,FALSE,"HUMALOG MI",35082,1568,1232473.23,1214384.62,18088.61
"FFSU","XX","00002879901",2,8799,"01",2017,4,FALSE,"HUMALOG KW",776,121,25555.56,25481.73,73.83
"MCOU","XX","00002879901",2,8799,"01",2017,4,FALSE,"HUMALOG KW",2340.6,226,74166.38,74159.68,6.7
"FFSU","XX","00002879959",2,8799,"59",2017,4,FALSE,"HUMALOG KW",857668.7,47662,29355159.21,28675042.14,680117.07
"MCOU","XX","00002879959",2,8799,"59",2017,4,FALSE,"HUMALOG KW",2098529.397,128578,72773488.64,71474451.47,1299037.17
"FFSU","XX","00169330312",169,3303,"12",2017,4,FALSE,"NOVOLOG PE",63253,3538,2085133.76,1974450.57,110683.19
"MCOU","XX","00169330312",169,3303,"12",2017,4,FALSE,"NOVOLOG PE",94494.15,5882,3166525.12,2990132,176393.12
"FFSU","XX","00169368512",169,3685,"12",2017,4,FALSE,"NOVOLOG MI",67116.85,3163,1868317.67,1844046.69,24270.98
"MCOU","XX","00169368512",169,3685,"12",2017,4,FALSE,"NOVOLOG MI",260326.25,12771,7385622.34,7364881.12,20741.22
"FFSU","XX","00169369619",169,3696,"19",2017,4,FALSE,"NOVOLOG MI",147651.35,6655,5094489.68,5010930.98,83558.7
"MCOU","XX","00169369619",169,3696,"19",2017,4,FALSE,"NOVOLOG MI",402262.352,20070,14146947.23,13936325.19,210622.04
"FFSU","XX","00169633910",169,6339,"10",2017,4,FALSE,"NOVOLOG FL",1060616.25,63302,36658083.86,35708367.85,949716.01
"MCOU","XX","00169633910",169,6339,"10",2017,4,FALSE,"NOVOLOG FL",2022159.585,123917,71076505.28,69315720.85,1760784.43
"FFSU","XX","00169706515",169,7065,"15",2017,4,FALSE,"GLUCAGEN",2213.25,1795,577290.87,557507.6,19783.27
"MCOU","XX","00169706515",169,7065,"15",2017,4,FALSE,"GLUCAGEN",2567,1992,655467.36,643495.53,11971.83
"FFSU","XX","00169750111",169,7501,"11",2017,4,FALSE,"NOVOLOG 10",752625.9,36785,20066470.34,18929738.72,1136731.62
"MCOU","XX","00169750111",169,7501,"11",2017,4,FALSE,"NOVOLOG 10",1825758.81,100905,49877435.77,47764450.9,2112984.87
"FFSU","XX","00597005301",597,53,"01",2017,4,FALSE,"",18,14,3191.76,3191.76,0
"FFSU","XX","00597005345",597,53,"45",2017,4,FALSE,"GlucaGen 1",81,71,18382.72,12690.12,5692.6
"MCOU","XX","00597005345",597,53,"45",2017,4,FALSE,"GlucaGen 1",262,214,63526.82,33998.89,29527.93
"FFSU","XX","00597026010",597,260,"10",2017,4,FALSE,"GlucaGen D",258,240,42155.44,37697.13,4458.31
"MCOU","XX","00597026010",597,260,"10",2017,4,FALSE,"GlucaGen D",910.501,789,255508.72,139168.02,116340.7
"FFSU","XX","55390000401",55390,4,"01",2017,4,FALSE,"GLUCAGEN G",43,38,9925.15,8749.26,1175.89
"MCOU","XX","55390000401",55390,4,"01",2017,4,FALSE,"GLUCAGEN G",203.68,178,60934.34,32521.92,28412.42
"MCOU","XX","55390000410",55390,4,"10",2017,4,FALSE,"GLUCAGEN G",22,23,7835.12,5890.78,1944.34
"FFSU","XX","63323059303",63323,593,"03",2017,4,FALSE,"Glucagon f",37,35,6908.9,6653.92,254.98
"MCOU","XX","63323059303",63323,593,"03",2017,4,FALSE,"Glucagon f",121.5,105,40799.11,24818.85,15980.26
"FFSU","XX","63323059403",63323,594,"03",2017,4,FALSE,"Glucagon 1",33,31,6116.23,5635.49,480.74
"MCOU","XX","63323059403",63323,594,"03",2017,4,FALSE,"Glucagon 1",50,50,27694.87,26066.67,1628.2
"MCOU","XX","63323059613",63323,596,"13",2017,4,FALSE,"Glucagon f",34,31,9703.18,4653.08,5050.1
"MCOU","XX","63323059616",63323,596,"16",2017,4,FALSE,"Glucagon f",23,22,2546.96,2356.52,190.44
"FFSU","XX","00002751001",2,7510,"01",2017,3,FALSE,"HUMALOG",1374862.825,72373,36766651.01,35460718.98,1305932.03
"MCOU","XX","00002751001",2,7510,"01",2017,3,FALSE,"HUMALOG",3159161.381,182659,85119454.07,82579750.01,2539704.06
"FFSU","XX","00002751017",2,7510,"17",2017,3,FALSE,"HUMALOG",27880.382,8395,786923.93,772104.3,14819.63
"MCOU","XX","00002751017",2,7510,"17",2017,3,FALSE,"HUMALOG",26161.523,9384,1077376.67,728059.8,349316.87
"FFSU","XX","00002751101",2,7511,"01",2017,3,FALSE,"HUMALOG MI",107062.75,4832,2988038.24,2964342.21,23696.03
"MCOU","XX","00002751101",2,7511,"01",2017,3,FALSE,"HUMALOG MI",234037.72,11975,6676198.78,6654329,21869.78
"FFSU","XX","00002751201",2,7512,"01",2017,3,FALSE,"HUMALOG MI",10871,402,305480.64,299314.36,6166.28
"MCOU","XX","00002751201",2,7512,"01",2017,3,FALSE,"HUMALOG MI",18395.5,838,526012.42,524710.27,1302.15
"FFSU","XX","00002751659",2,7516,"59",2017,3,FALSE,"HUMALOG",124320.6,6840,4117494.62,3902805.28,214689.34
"MCOU","XX","00002751659",2,7516,"59",2017,3,FALSE,"HUMALOG",125202.85,7708,4090107.89,3886744.62,203363.27
"FFSU","XX","00002771227",2,7712,"27",2017,3,FALSE,"HUMALOG KW",16462,1227,1175203.9,1142995.81,32208.09
"MCOU","XX","00002771227",2,7712,"27",2017,3,FALSE,"HUMALOG KW",56538.425,4921,3965954.96,3836143.34,129811.62
"FFSU","XX","00002803101",2,8031,"01",2017,3,FALSE,"GLUCAGON",24548,15782,6824705.33,6384520.23,440185.1
"MCOU","XX","00002803101",2,8031,"01",2017,3,FALSE,"GLUCAGON",43480,30794,12251335.01,11456611.91,794723.1
"MCOU","XX","00002879701",2,8797,"01",2017,3,FALSE,"HUMALOG MI",555,33,19367.73,19364.08,3.65
"FFSU","XX","00002879759",2,8797,"59",2017,3,FALSE,"HUMALOG MI",86893.75,3858,3002707.78,2933271.29,69436.49
"MCOU","XX","00002879759",2,8797,"59",2017,3,FALSE,"HUMALOG MI",332919.5,16844,11738769.02,11597604.99,141164.03
"FFSU","XX","00002879859",2,8798,"59",2017,3,FALSE,"HUMALOG MI",10090,404,352592.07,349397.79,3194.28
"MCOU","XX","00002879859",2,8798,"59",2017,3,FALSE,"HUMALOG MI",35334.05,1648,1240315.98,1217965.21,22350.77
"FFSU","XX","00002879901",2,8799,"01",2017,3,FALSE,"HUMALOG KW",722,111,23040.5,23009.51,30.99
"MCOU","XX","00002879901",2,8799,"01",2017,3,FALSE,"HUMALOG KW",2446.6,215,73169.37,72182.73,986.64
"FFSU","XX","00002879959",2,8799,"59",2017,3,FALSE,"HUMALOG KW",887654.95,49187,30583485.05,29787455.39,796029.66
"MCOU","XX","00002879959",2,8799,"59",2017,3,FALSE,"HUMALOG KW",2099830.65,128617,72955655.26,71600403.06,1355252.2
"FFSU","XX","00169330312",169,3303,"12",2017,3,FALSE,"NOVOLOG PE",67299.1,3742,2256436.61,2114286.66,142149.95
"MCOU","XX","00169330312",169,3303,"12",2017,3,FALSE,"NOVOLOG PE",96998.9,6054,3291163.24,3073631.58,217531.66
"FFSU","XX","00169368512",169,3685,"12",2017,3,FALSE,"NOVOLOG MI",70981.25,3383,2021355.39,1995015.45,26339.94
"MCOU","XX","00169368512",169,3685,"12",2017,3,FALSE,"NOVOLOG MI",272765.871,13473,7790975.27,7757038.68,33936.59
"FFSU","XX","00169369619",169,3696,"19",2017,3,FALSE,"NOVOLOG MI",144269.45,6673,5046205.3,4960397.96,85807.34
"MCOU","XX","00169369619",169,3696,"19",2017,3,FALSE,"NOVOLOG MI",414815.006,20661,14662705.88,14417065.55,245640.33
"FFSU","XX","00169633910",169,6339,"10",2017,3,FALSE,"NOVOLOG FL",1024240.3,60636,35759827.3,34768753.08,991074.22
"MCOU","XX","00169633910",169,6339,"10",2017,3,FALSE,"NOVOLOG FL",2052148.975,125478,72523084.92,70657264.37,1865820.55
"FFSU","XX","00169706515",169,7065,"15",2017,3,FALSE,"GLUCAGEN",2388.5,1933,625112.4,610966.05,14146.35
"MCOU","XX","00169706515",169,7065,"15",2017,3,FALSE,"GLUCAGEN",2846,2179,750006.88,727820.68,22186.2
"FFSU","XX","00169750111",169,7501,"11",2017,3,FALSE,"NOVOLOG 10",762152.29,37798,20615557.59,19375674.45,1239883.14
